"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
3600,0.877483333333333,0.876772733333333,0.835340833333333,0.910319166666667,"BSC","OS",500
3630,0.877233333333334,0.876503666666667,0.8350425,0.91014,"BSC","OS",500
3660,0.876983333333333,0.8762434,0.834695,0.909905,"BSC","OS",500
3690,0.876733333333334,0.8759796,0.834325,0.909724166666667,"BSC","OS",500
3720,0.876433333333334,0.8757244,0.833996666666667,0.90954,"BSC","OS",500
3750,0.876133333333334,0.8754762,0.8334775,0.909341666666667,"BSC","OS",500
3780,0.875866666666667,0.875222133333333,0.83312,0.909159166666667,"BSC","OS",500
3810,0.87555,0.874976466666667,0.832767500000001,0.909038333333334,"BSC","OS",500
3840,0.875183333333333,0.874731733333333,0.832599166666668,0.908720833333334,"BSC","OS",500
3870,0.87495,0.874491333333333,0.832321666666668,0.908585833333334,"BSC","OS",500
3900,0.8747,0.874257066666667,0.832025000000001,0.908454166666667,"BSC","OS",500
3930,0.874450000000001,0.874029733333333,0.831905833333334,0.9081,"BSC","OS",500
3960,0.874316666666667,0.873801266666667,0.831620000000001,0.907985833333333,"BSC","OS",500
3990,0.874033333333333,0.87358,0.831486666666668,0.907717500000001,"BSC","OS",500
4020,0.873783333333333,0.8733546,0.831215000000001,0.907568333333334,"BSC","OS",500
4050,0.873599999999999,0.873132,0.830981666666668,0.907368333333334,"BSC","OS",500
4080,0.87335,0.872910733333333,0.830781666666668,0.907235,"BSC","OS",500
4110,0.873066666666666,0.8726958,0.830515000000001,0.907101666666667,"BSC","OS",500
4140,0.872916666666666,0.872482266666667,0.830265833333334,0.906936666666667,"BSC","OS",500
4170,0.8727,0.8722766,0.830050000000001,0.906754166666667,"BSC","OS",500
4200,0.872583333333333,0.8720662,0.829783333333334,0.906524166666667,"BSC","OS",500
4230,0.872400000000001,0.871857,0.829511666666668,0.906408333333334,"BSC","OS",500
4260,0.872183333333333,0.8716476,0.829313333333334,0.9062625,"BSC","OS",500
4290,0.872,0.8714346,0.829064166666668,0.906145,"BSC","OS",500
4320,0.871883333333333,0.8712366,0.828800833333334,0.906011666666667,"BSC","OS",500
4350,0.87175,0.8710388,0.828570833333334,0.905859166666666,"BSC","OS",500
4380,0.871583333333333,0.8708402,0.828383333333334,0.905608333333333,"BSC","OS",500
4410,0.8714,0.8706444,0.828218333333334,0.905443333333333,"BSC","OS",500
4440,0.871133333333333,0.870444933333334,0.827969166666668,0.90528,"BSC","OS",500
4470,0.870983333333334,0.870246333333333,0.827742500000001,0.905115,"BSC","OS",500
4500,0.870716666666667,0.870053333333333,0.827460000000001,0.90495,"BSC","OS",500
4530,0.870483333333333,0.869859866666667,0.827212500000001,0.904781666666666,"BSC","OS",500
4560,0.87035,0.869670533333334,0.827114166666668,0.904699166666666,"BSC","OS",500
4590,0.870183333333334,0.869475866666667,0.826998333333335,0.904630833333333,"BSC","OS",500
4620,0.870016666666667,0.869285,0.826696666666668,0.904495833333333,"BSC","OS",500
4650,0.86985,0.8690934,0.826549166666668,0.90441,"BSC","OS",500
4680,0.869683333333333,0.868904866666667,0.826366666666668,0.9042225,"BSC","OS",500
4710,0.869533333333333,0.868717933333334,0.826149166666668,0.904054166666666,"BSC","OS",500
4740,0.869316666666667,0.8685248,0.825982500000001,0.903884166666666,"BSC","OS",500
4770,0.869183333333334,0.868342466666667,0.825865000000001,0.903703333333333,"BSC","OS",500
4800,0.869083333333333,0.868153266666667,0.825728333333334,0.9034925,"BSC","OS",500
4830,0.868933333333333,0.867958733333334,0.825447500000001,0.903245,"BSC","OS",500
4860,0.868766666666666,0.867769,0.825258333333334,0.9030625,"BSC","OS",500
4890,0.86865,0.867582133333334,0.825045833333334,0.902959166666666,"BSC","OS",500
