"time","surv_median","surv_mean","surv_lcl","surv_ucl","arm","outcome","n_sim"
5010,0.923750000000001,0.922311866666667,0.887088333333333,0.948344166666667,"BSC","OS",500
5040,0.923566666666667,0.922192466666667,0.886988333333333,0.948210833333334,"BSC","OS",500
5070,0.923516666666667,0.922076733333334,0.886874166666667,0.948195000000001,"BSC","OS",500
5100,0.923350000000001,0.921954,0.886725,0.948077500000001,"BSC","OS",500
5130,0.923266666666667,0.921838,0.8866075,0.948009166666668,"BSC","OS",500
5160,0.923166666666667,0.921719333333334,0.886445833333333,0.947874166666668,"BSC","OS",500
5190,0.923050000000001,0.921609333333334,0.886344166666667,0.947770833333334,"BSC","OS",500
5220,0.922900000000001,0.921493066666667,0.886228333333333,0.947651666666668,"BSC","OS",500
5250,0.922833333333334,0.9213766,0.886065,0.947565833333334,"BSC","OS",500
5280,0.922733333333334,0.921259266666667,0.8859825,0.947430833333334,"BSC","OS",500
5310,0.922683333333334,0.921141533333333,0.885815833333333,0.947360833333334,"BSC","OS",500
5340,0.922516666666667,0.9210236,0.885595,0.947329166666668,"BSC","OS",500
5370,0.922400000000001,0.920908333333334,0.885528333333334,0.947260833333334,"BSC","OS",500
5400,0.922316666666667,0.9207856,0.885379166666667,0.947105000000001,"BSC","OS",500
5430,0.9222,0.920671733333334,0.885263333333334,0.947019166666668,"BSC","OS",500
5460,0.9221,0.920555533333334,0.8851475,0.946985833333334,"BSC","OS",500
5490,0.92205,0.920441533333334,0.885014166666667,0.946935000000001,"BSC","OS",500
5520,0.921916666666667,0.920328,0.884898333333334,0.946785833333334,"BSC","OS",500
5550,0.921816666666667,0.920214666666667,0.884733333333334,0.946736666666668,"BSC","OS",500
5580,0.921716666666667,0.920101266666667,0.8845475,0.946606666666668,"BSC","OS",500
5610,0.921666666666667,0.9199898,0.8844825,0.946525833333334,"BSC","OS",500
5640,0.921533333333334,0.919877466666667,0.8842825,0.946445000000001,"BSC","OS",500
5670,0.921450000000001,0.919760533333334,0.88406,0.946332500000001,"BSC","OS",500
5700,0.921366666666667,0.919649066666667,0.883865,0.946281666666668,"BSC","OS",500
5730,0.921300000000001,0.919531133333334,0.8837825,0.946216666666667,"BSC","OS",500
5760,0.921200000000001,0.9194184,0.8837,0.946134166666667,"BSC","OS",500
5790,0.921133333333334,0.919306333333334,0.883549166666667,0.946100833333334,"BSC","OS",500
5820,0.921066666666667,0.9191992,0.883445833333334,0.946067500000001,"BSC","OS",500
5850,0.920950000000001,0.9190874,0.883261666666667,0.945972500000001,"BSC","OS",500
5880,0.920850000000001,0.918971733333334,0.883042500000001,0.945905833333334,"BSC","OS",500
5910,0.920766666666668,0.918861466666667,0.882744166666667,0.945856666666667,"BSC","OS",500
5940,0.920666666666668,0.918751,0.882595000000001,0.945839166666667,"BSC","OS",500
5970,0.920600000000001,0.918644266666667,0.88243,0.945758333333334,"BSC","OS",500
6000,0.92055,0.918530933333334,0.882245833333334,0.945725,"BSC","OS",500
6030,0.920500000000001,0.918421533333334,0.882063333333334,0.945655,"BSC","OS",500
6060,0.920400000000001,0.918310133333334,0.881912500000001,0.9456375,"BSC","OS",500
6090,0.920283333333334,0.918195666666667,0.881715833333334,0.94562,"BSC","OS",500
6120,0.920200000000001,0.9180862,0.881631666666667,0.9455325,"BSC","OS",500
