"","0.1%-1%:(Intercept)","0.1%-1%:age_Dx","0.1%-1%:sexM","0.1%-1%:SES2","0.1%-1%:SES3","0.1%-1%:SES4","0.1%-1%:SES5","0.1%-1%:ruralY","0.1%-1%:distanceshort","0.1%-1%:dxyear2003","0.1%-1%:dxyear2004","0.1%-1%:dxyear2005","0.1%-1%:dxyear2006","0.1%-1%:dxyear2007","0.1%-1%:dxyear2008","0.1%-1%:dxyear2009","0.1%-1%:dxyear2010","0.1%-1%:dxyear2011","0.1%-1%:dxyear2012","0.1%-1%:lineageT","0.1%-1%:protocolDFCI","0.1%-1%:cytogenetics_catFavorable","0.1%-1%:cytogenetics_catNeutral","0.1%-1%:cytogenetics_catUnfavorable","0.1%-1%:wbc_cat>=50","0.1%-1%:leukemia_risk_groupstandard","0.1%-1%:cns_statusCNS2","0.1%-1%:cns_statusCNS3",">1%:(Intercept)",">1%:age_Dx",">1%:sexM",">1%:SES2",">1%:SES3",">1%:SES4",">1%:SES5",">1%:ruralY",">1%:distanceshort",">1%:dxyear2003",">1%:dxyear2004",">1%:dxyear2005",">1%:dxyear2006",">1%:dxyear2007",">1%:dxyear2008",">1%:dxyear2009",">1%:dxyear2010",">1%:dxyear2011",">1%:dxyear2012",">1%:lineageT",">1%:protocolDFCI",">1%:cytogenetics_catFavorable",">1%:cytogenetics_catNeutral",">1%:cytogenetics_catUnfavorable",">1%:wbc_cat>=50",">1%:leukemia_risk_groupstandard",">1%:cns_statusCNS2",">1%:cns_statusCNS3","Negative:(Intercept)","Negative:age_Dx","Negative:sexM","Negative:SES2","Negative:SES3","Negative:SES4","Negative:SES5","Negative:ruralY","Negative:distanceshort","Negative:dxyear2003","Negative:dxyear2004","Negative:dxyear2005","Negative:dxyear2006","Negative:dxyear2007","Negative:dxyear2008","Negative:dxyear2009","Negative:dxyear2010","Negative:dxyear2011","Negative:dxyear2012","Negative:lineageT","Negative:protocolDFCI","Negative:cytogenetics_catFavorable","Negative:cytogenetics_catNeutral","Negative:cytogenetics_catUnfavorable","Negative:wbc_cat>=50","Negative:leukemia_risk_groupstandard","Negative:cns_statusCNS2","Negative:cns_statusCNS3","Not measured:(Intercept)","Not measured:age_Dx","Not measured:sexM","Not measured:SES2","Not measured:SES3","Not measured:SES4","Not measured:SES5","Not measured:ruralY","Not measured:distanceshort","Not measured:dxyear2003","Not measured:dxyear2004","Not measured:dxyear2005","Not measured:dxyear2006","Not measured:dxyear2007","Not measured:dxyear2008","Not measured:dxyear2009","Not measured:dxyear2010","Not measured:dxyear2011","Not measured:dxyear2012","Not measured:lineageT","Not measured:protocolDFCI","Not measured:cytogenetics_catFavorable","Not measured:cytogenetics_catNeutral","Not measured:cytogenetics_catUnfavorable","Not measured:wbc_cat>=50","Not measured:leukemia_risk_groupstandard","Not measured:cns_statusCNS2","Not measured:cns_statusCNS3"
"Negative:SES3",-0.0346042210361384,-0.00108986832648851,0.00281787111660713,0.12221028350544,0.285857570076749,0.120123297117386,0.118675255122899,0.00920472764117447,-0.0127701003683061,0.0000000586457759795071,-0.0000000240525677076724,-0.0153160098194576,0.00695133100503194,0.00896209984360958,0.000000000907971473497519,-0.0100353517893232,-0.0104327327671886,-0.0109467690764594,-0.0037868239277656,0.0109679174834791,0.000000000249597253175517,-0.0497595272985956,-0.0521149853268609,-0.0545411787465712,-0.0153100179410263,-0.0132455553144717,-0.000000000559954874946729,0.000000000321903639185565,-0.0305234380605442,-0.00116815667820496,0.0033955090455997,0.114493731947197,0.271631945168835,0.112232116142169,0.111568813033267,0.0106121105258826,-0.0120225651200023,-0.0000000000247914866735448,-0.00000000000385170543870811,-0.0124157384940449,0.00575278771455315,0.00967607507904676,-0.0131867347415416,0.000000000000000994518054756879,-0.00963170618974364,-0.0101627426041524,-0.000555378796195414,0.0132698563389393,-0.0200968365684483,-0.0453971573184756,-0.0471817355922947,-0.0515155270220991,-0.0182208099297654,-0.0154922708163544,0.0191034296751996,-0.0403446764259508,-0.036248913608413,-0.00118460818435798,0.00383506899773695,0.133473850556037,0.303687700110333,0.130617692915162,0.129951542897595,0.0101417222899084,-0.0126079520658077,0.00000000000000256385784596707,0.0482002936026046,-0.0187298519802939,0.00300232122540215,0.00429621385398413,-0.0183186643692067,-0.0143150598851852,-0.0163020190471191,-0.0166749293416438,-0.00740721766791,0.0143895970694662,-0.0221076869220635,-0.0546995897629217,-0.0563267428077741,-0.053999587463759,-0.0159542651418089,-0.0131764930792387,0.0194953181107375,-0.0425022794112438,-0.0209225682112352,-0.000963229530053829,0.00202736685220214,0.116373613458292,0.270735434181352,0.113654231155209,0.113140036562654,0.00872712389541926,-0.0121258319255985,-0.000000101263595143465,0.0446728673543262,-0.0151181731233591,0.0047458060390837,0.00634551212555882,-0.0160457722999112,-0.0119444982667926,-0.014062788256365,-0.0154546036922038,-0.00406081281452427,0.0117427998531096,-0.0189561857266399,-0.0570201076855583,-0.0585053339443486,-0.0573135682735225,-0.0153928297247037,-0.0126275359676132,0.0214979704045756,-0.0326365039953947
"Negative:SES4",-0.0626364831709224,-0.000868816743450597,0.00818803671610746,0.11726551528708,0.120135869222778,0.224420682426908,0.119349376158268,0.0297584496372898,-0.00840560739339409,0.000000305989331469775,-0.0000000129578988674943,-0.00862963997816196,-0.00140725985251241,0.00548044338986726,0.00000000197421235674199,-0.0161961727326087,-0.0205407547044367,-0.011200017718542,-0.0101433765814377,0.0161168756703967,-0.000000000950051194715916,-0.0399846999026639,-0.0423118822309827,-0.0431657901208458,-0.0119771902995542,-0.00401785756107992,-0.000000000482121995589343,-0.000000000112841306430136,-0.0596372356608871,-0.000866543048057487,0.0088271967314834,0.109649826842287,0.112297819792426,0.210866995363462,0.111391565366521,0.0288908995386448,-0.0085318073525503,0.0000000000307810525957705,-0.0000000000021392418120051,-0.00884502654413185,-0.00277380750355328,0.0035795951216581,-0.00824815802452269,0.00000000000000149605684599774,-0.0203025608274808,-0.0118437676042348,-0.0112035103073408,0.0151942824160604,-0.00265696411280721,-0.033305904712591,-0.0350690515081521,-0.034384797327034,-0.0128921435322312,-0.00634519382941936,0.0130798503413264,0.0206816890128474,-0.0690669515131408,-0.000946033818391948,0.00859729697956143,0.127754412346532,0.13061769291516,0.243314205950622,0.130385469878283,0.0314633240972244,-0.00824317001642377,0.00000000000000130090938331925,0.0314448701609006,-0.0111196615644863,-0.00512369762105427,0.00259754446317287,-0.0124451848211546,-0.0205387912630726,-0.025021027527369,-0.0156199278280273,-0.0132410755125671,0.0171536586834959,-0.00284379639236533,-0.0406892428775378,-0.0430105114368272,-0.0421863474438857,-0.0118344509401301,-0.00360280964798924,0.0118954241037335,0.0218941701687225,-0.0543321188318658,-0.000785229283401458,0.00686202693217416,0.11126428373794,0.113982089524201,0.212496840659647,0.113204590272642,0.0269214155065925,-0.00832897510514844,-0.00000032876454508634,0.0281283686906635,-0.0093421327418981,-0.00334619720937771,0.00309044848375384,-0.00966427899342747,-0.0151500419370933,-0.0222264920401743,-0.013595584562989,-0.0122258783205693,0.0163081785266256,-0.00146767589822946,-0.0411172081809784,-0.0435812555791823,-0.0412042065902419,-0.0108568588818973,-0.00353277412174572,0.0135332375478648,0.0215487970655082
"Negative:SES5",-0.0620335342186607,-0.000581769552091019,0.0119956432335789,0.116487452272511,0.1191235373419,0.119541082698962,0.258190604470107,0.00509741332826312,-0.011293274907517,0.000000423894990919664,-0.0000000121642569748421,0.000814049884039203,0.00032224575039808,0.00149219117159587,0.00000000278349740055924,-0.00607551943258301,-0.0236892011672598,-0.0285505303521187,-0.00634718459151077,0.0152160651969135,-0.00000000104124982263757,-0.0384669111825615,-0.0387323689221521,-0.0341014121990687,-0.0144171509497112,-0.00834975979100372,-0.000000000437255075621254,-0.0000000000414774119087355,-0.0579876852546031,-0.00064123144171995,0.0121900142793267,0.107845043039397,0.111227453318896,0.110967719477482,0.242160351069855,0.00253329808148431,-0.0115858055951684,0.0000000000813514134456724,-0.00000000000215994924478724,0.00288872474895154,0.00155095212229643,0.00480659230436817,-0.0208482729644334,0.00000000000000116216392732811,-0.0191613095593033,-0.0246035846974216,-0.00262078728836239,0.0140925719847558,0.000288320450083737,-0.0340975017993927,-0.0341543558582403,-0.0316103553122844,-0.016314744386349,-0.00990083086157505,0.00906028327263491,0.0107019184439178,-0.0671857673279598,-0.000632540589643766,0.0122869330279911,0.127264353458461,0.129951542897592,0.130385469878283,0.280831140053628,0.00559632151301787,-0.011109554357901,0.00000000000000104504490981496,0.0257140135535979,0.00107360824881499,-0.000368450190701217,0.00120076148810863,-0.0245212063480272,-0.00797972107772635,-0.0261624125629387,-0.0295089749020607,-0.00663338553759515,0.0167044049992856,0.00396415993424125,-0.0428684140045054,-0.043569242884828,-0.0365656556604468,-0.0154263040390984,-0.00862017688653555,0.00934528496433508,0.0095412893878493,-0.0513914534492801,-0.000556447816030758,0.0111818051184475,0.110617426759798,0.113872381221347,0.113239718919302,0.244998352242017,0.00205768666388565,-0.0110209581684448,-0.000000440174382906439,0.0210245185669213,0.00131806107455668,0.00175061194666985,0.00255098521409725,-0.0218051430224409,-0.00287063186620817,-0.0214948890441125,-0.0262695896479066,-0.00559493424330992,0.0142516613486681,0.00138445020974886,-0.0437324575122089,-0.0438355024485175,-0.0362450912362148,-0.0148116009183477,-0.0087433952548721,0.0084331333593092,0.0115957008611409
"Negative:ruralY",-0.0937598767689798,-0.00163429081678846,0.0115821134771551,0.0134905373324363,0.0123822716117802,0.032416615151646,0.00802058967028817,0.614688429203686,0.0790713713453757,0.000000797753171280359,0.000000012389948758552,0.00446502865869749,-0.0349811105527178,0.00865949248202179,0.00000000631754407482779,-0.0111022694200983,0.00192821521319385,-0.0427264782943531,-0.0200035713449657,0.0215048977557506,-0.000000000670313202362469,0.0103401563621997,0.0114406064590924,-0.0222392232122324,-0.00641724441721758,-0.0235545631085222,-0.000000000571217719331977,-0.000000000303086424957833,-0.0854754121090482,-0.00143961149435839,0.0136542435021736,0.0147439561839987,0.0137971530548598,0.0314260671993407,0.00284472884260578,0.586120851897366,0.0737930394972584,0.000000000116815755298108,0.0000000000016263384356795,0.00561823848275138,-0.0348526495979189,0.0119206483886458,-0.018003974379902,0.00000000000000109744417351663,0.00538937454932989,-0.0430535679175591,-0.0124934817528848,0.0151507818909729,-0.012436463650403,0.00779395636160052,0.00772609791089156,-0.0158687645191172,-0.00551636485675205,-0.0257315620420533,0.027697609893005,0.0191823739198256,-0.0998655762054483,-0.00149152847753054,0.0134151219320128,0.0116783869883045,0.0101417222899063,0.0314633240972238,0.00559632151301766,0.640911071181952,0.0854605850954677,0.000000000000000713538498170253,-0.00651356306558444,0.00820566352678117,-0.0362297115518804,0.0118072294239646,-0.0213537858363593,-0.0073381438321799,0.00362442445790274,-0.039667411545447,-0.0124002777824472,0.0198985330051588,-0.00500943409139601,0.00490260910888274,0.00614099116473649,-0.0222176750113464,-0.00188252797878183,-0.0225119275155752,0.0273167477090535,0.0183776953371987,-0.0858428179728443,-0.00154518317638328,0.0139405947738404,0.0066828766784294,0.00734400840034374,0.0243461891589497,-0.000610530451715138,0.600636977528589,0.0752675395714603,-0.000000779085442082661,-0.00515310138346378,0.00846930681284384,-0.0387140114449658,0.0119629668805019,-0.0174022862482367,-0.0041713015942191,0.00608519862033246,-0.0363427148592945,-0.0105761046425732,0.0177920924995213,-0.00714810354693649,0.00522091932721561,0.00583428288542942,-0.0215658176792245,-0.00407687205432068,-0.0221623009257214,0.0295320977400426,0.017196670492929
"Negative:distanceshort",-0.475910650365226,0.00064186537516797,-0.007033538261924,-0.000798556919472348,-0.0103916222222947,-0.00735897653075229,-0.00975180012685284,0.0801013585459666,0.571845265522588,0.00000226735178175529,0.0000000694436572032852,-0.076751173379285,-0.0746818038333482,-0.0834725454748404,0.0000000255678927611479,-0.0337224436607858,-0.0668569437176406,-0.0736046731636019,-0.0668234296054222,0.00643364462941676,-0.00000000115378194512602,-0.00579273504199398,-0.00797794668611701,0.0216833869796828,0.0103230659426492,0.0134358497820661,0.000000000476771854786589,0.000000000275222795898762,-0.481439924517768,0.000481430278560832,-0.0043586505491256,-0.00370630939591768,-0.0110718102251814,-0.00670151834071641,-0.00919876861781631,0.0760313575670776,0.564166598542897,0.000000000628322943364538,0.00000000000821354326653435,-0.06883733982051,-0.0695459247868609,-0.0758771682822415,-0.0824712418200946,0.00000000000000458072627776111,-0.0591118128371157,-0.0666351209848865,-0.0589613166226286,0.00535502104706622,-0.0046837944592268,-0.000704349334223558,-0.00174900383225113,0.0279448260191233,0.00957033670554448,0.00943595195359044,-0.0230710713020892,-0.0155030409531756,-0.504645253475923,0.000692432599819147,-0.0059941014433165,-0.0010062946375506,-0.0126079520658267,-0.00824317001643256,-0.0111095543579095,0.0854605850954706,0.584421672986735,-0.0000000000000101826306258104,-0.0624953650143671,-0.0615311494699764,-0.0600069092825352,-0.0676250496589185,-0.0751064412853359,-0.0203961853637831,-0.0511491629679654,-0.0564925196815006,-0.0498424707480191,0.0052920048177612,-0.00878386534354597,-0.00240663171184108,-0.00489546681322152,0.025172574097973,0.0111942508617177,0.0133816413393731,-0.0263600981143663,-0.0165713880279702,-0.481046485968241,0.000383069616570997,-0.00640584040220003,-0.0027487324221026,-0.0139496526260956,-0.00911943725567506,-0.0113854948013865,0.0757772837067745,0.563924254304717,-0.00000207831722006088,-0.0599167892250499,-0.0584474621848306,-0.0572327328035841,-0.0648148710628968,-0.0724644691450462,-0.0150870772338555,-0.0504257485081132,-0.0553621863755477,-0.0472930952961515,0.00383153962306778,-0.00381851769588704,-0.00871774184829568,-0.0104230116256423,0.0252211883244268,0.0136138869537758,0.00972742869820224,-0.0274477116388037,-0.0169490136135806
"Negative:dxyear2003",0.0000000000000382397635401399,-0.000000000000000955986406002363,-0.000000000000000984565128102614,0.0000000000000043510216942565,0.00000000000000423685365520477,0.00000000000000354705253471221,0.00000000000000300969756932997,0.00000000000000109671225419476,-0.00000000000000765331445242098,-0.0000000000000000000842735351836732,-0.00000000000000000000672485286467488,0.00000000000000671757799339783,0.00000000000000504777792945027,0.0000000000000079208485811529,-0.00000000000000000000274878748349207,0.00000000000000364347661736443,0.00000000000000458422134368038,0.00000000000000295211517567621,0.00000000000000737383964985918,0.00000000000000677844757375142,-0.000000000000000000000257907162973476,-0.0000000000000257279938723721,-0.0000000000000259001782280027,-0.0000000000000262073096938913,-0.0000000000000141272030482202,-0.0000000000000102063575351354,-0.000000000000000000000105204867994857,-0.0000000000000000000000385537592337371,0.0000000000000344483326802122,-0.00000000000000102344898930275,0.0000000000000000233520807197006,0.00000000000000391752629933369,0.00000000000000444429437746458,0.00000000000000219549851824152,0.00000000000000258033612096079,0.00000000000000200795225274877,-0.00000000000000706553459624122,0.00000000000000000000013109358031318,-0.000000000000000000000000785083661025281,0.00000000000000514920426342775,0.00000000000000493951657056537,0.00000000000000696096845864239,0.0000000000000033757696061907,-0.000000000000000000000000000988305504426845,0.00000000000000417482032160109,0.00000000000000315802252998345,0.00000000000000669003079911447,0.00000000000000597822090532667,0.000000000000000277084905374858,-0.0000000000000202510666058238,-0.0000000000000203226780119469,-0.0000000000000186655794697405,-0.0000000000000152931423192477,-0.0000000000000119105073891023,0.0000000000000010739141689189,-0.00000000000000100728724329531,0.0000000000000360708526540253,-0.00000000000000100399637443829,-0.00000000000000087940358574796,0.00000000000000241529762959424,0.00000000000000238058187754695,0.00000000000000141669959390181,0.0000000000000010774011034435,0.000000000000000490580710265219,-0.00000000000000756380989946945,0.00000000000000000000000000605849925663325,0.00000000000000287293330547245,0.00000000000000544927155811178,0.00000000000000433795101965968,0.00000000000000662310767656989,0.00000000000000267617322837599,0.00000000000000277509938331238,0.00000000000000362032751891663,0.00000000000000230296481896527,0.00000000000000541302414268774,0.00000000000000642140153893267,0.000000000000000675766096904068,-0.0000000000000197930360522699,-0.0000000000000201033622353178,-0.0000000000000193797142325472,-0.0000000000000145147076243427,-0.0000000000000111371214318964,0.00000000000000204238801409798,-0.00000000000000030061230521323,0.000000000000099965828153193,-0.00000000000000205917788262578,-0.00000000000000130672429034662,0.00000000000000185294031099841,0.000000000000000517615208017243,0.00000000000000142106830008748,-0.000000000000000128871225073773,0.000000000000000259687923672567,-0.00000000000000911792485521006,0.0000000000000000000410116143986032,0.0000000000000100942035624408,0.0000000000000137237399838778,0.000000000000011244080192102,0.0000000000000153362526550391,0.00000000000000988395144798244,0.00000000000000764001816301754,0.0000000000000113677572466066,0.00000000000000740325034439434,0.0000000000000132725382935332,0.0000000000000120880876609117,0.00000000000000197591936131191,-0.0000000000000739079574725475,-0.0000000000000744844571240153,-0.0000000000000739195799359662,-0.0000000000000293135695197915,-0.0000000000000233941682303022,0.00000000000000356340846552239,-0.00000000000000179533597989423
"Negative:dxyear2004",0.105225128060085,-0.00503557298695316,-0.0118054994193026,0.0357686325851345,0.0443834330445136,0.0283052254438673,0.0227464566533439,-0.00558323779139436,-0.0617753580770311,-0.00000302500017052457,-0.000000260379387849913,0.0122878581363167,0.0321995067771827,0.0137480276573286,-0.00000000516251527648063,0.0117789729987203,-0.00217142622648028,0.00852578739984251,0.0288596919880565,0.0493896935366489,0.00000000247470981141887,-0.0342544617804111,-0.0111931742181389,0.0126875892246806,-0.0773791519628654,-0.0516343665569256,-0.00000000011060904562031,0.00000000129574745405503,0.105659854005937,-0.00484011478341139,-0.0124989405279527,0.0365204190016606,0.0434633083530804,0.0266440941578446,0.0210226285445025,-0.00873708121890331,-0.0593178176555032,-0.00000000160433393049422,-0.0000000000403828695625047,0.0114434792842167,0.0347041073790049,0.0141238373892774,0.00377348663386318,-0.00000000000000274820384427894,-0.00130840990010135,0.0115915114085905,0.0313318434588124,0.0475004040777818,-0.016607432781766,-0.0389259575758061,-0.0187502247006707,0.00996233370797464,-0.0730372411087298,-0.0475837751884466,0.00257454826374399,-0.0906327796296948,0.262943117798116,-0.00548715170843064,-0.0128645629206212,0.0381544737608526,0.0482002936026073,0.0314448701609068,0.0257140135536037,-0.00651356306556959,-0.0624953650142943,0.00000000000000329012649830219,1.24370655487203,-0.126516425838342,-0.103256173486388,-0.122705483875649,-0.132397412359439,-0.124152789291092,-0.138312680459635,-0.128434305316301,-0.104988166448616,0.0539285305161027,-0.0153718844300798,-0.053697416639413,-0.0292584121024531,-0.00264588279659157,-0.0854051315941484,-0.0547704482062206,0.00552235110208711,-0.101082444370897,0.148817142366148,-0.00593122284763535,-0.0133905464970301,0.0453681064019518,0.054808092151876,0.0300719054688596,0.018440881691996,-0.00924471509910938,-0.0645010982076892,0.0000030298348099699,0.94331969908111,-0.10531771149458,-0.0802052534360673,-0.101564891120489,-0.112261924215532,-0.0985850850575025,-0.115367726970368,-0.1012610192792,-0.0799419731219737,0.0470756726076141,-0.0313998679924578,0.0595975041680889,0.0774648524503369,0.0992057288924958,-0.0785353394107485,-0.0617803068567052,0.00292110097905746,-0.139860746138214
"Negative:dxyear2005",0.215518350231031,-0.00625090159059905,0.000109677764602654,-0.0270821628706297,-0.0178286936187042,-0.0119265248751171,0.000383008810892194,0.00729486573862392,-0.0612940186734273,-0.000000957132893290978,-0.00000000255426937809229,0.269798250541867,0.00397023452745212,-0.0105961589263024,-0.0000000106258710340298,-0.00602705986782104,-0.0199492718325363,-0.0217950893193909,0.000118415465347209,0.00645256147711952,-0.0000000000713508106953591,-0.0786552822825238,-0.0699607168706056,-0.0846789087325474,-0.0556237728855462,-0.0692091677998648,-0.000000000240845048945725,-0.000000000590444169903484,0.205222429552883,-0.00589420202580855,-0.00116821709191068,-0.0230823085262286,-0.0148672375426552,-0.0104148898761644,0.00193107517423661,0.00728942687088199,-0.0584225617154785,-0.0000000000436771864766263,0.00000000000192417545691799,0.261820188925628,0.00735959167412603,-0.00946926793070627,-0.0190920674303482,-0.00000000000000271104107044194,-0.0192432675645264,-0.0176409048117422,0.00148815673188152,0.0073153393531055,-0.00889831558744358,-0.0767741502715663,-0.0685022123400829,-0.0766319920479672,-0.0549303303992941,-0.0664429378740112,-0.00179077246605065,0.0338989755991168,0.223687749907605,-0.00665423831210276,0.000166178166488742,-0.0283215740400136,-0.0187298519802857,-0.0111196615644768,0.00107360824882413,0.00820566352679648,-0.0615311494699025,0.00000000000000720085766462332,-0.126516425838319,0.317148144669095,0.0203774247026827,0.00502560787535901,-0.00519800067973598,0.00783742731884572,-0.00409186434171164,-0.0063592988486396,0.015464735047447,0.0100362640545294,-0.00893762583128946,-0.0976017527414536,-0.0887271003760382,-0.100443203467155,-0.0619553293707769,-0.0739968694575806,0.000137848815534236,0.0356082522319738,0.205072816969801,-0.0061562749605842,-0.00116649069369989,-0.0251262706075525,-0.0146446192759275,-0.0112511547031037,0.000763601876720724,0.00579508917140125,-0.0613901019381995,0.000000832987552846572,-0.0947488087802967,0.272147455629875,0.021717924752139,0.00310798522617488,-0.00606230326021992,0.00639539724120557,-0.00506312270796407,-0.00657918890600825,0.0141566588109583,0.00744475006312245,-0.0144267065050481,-0.0797972924920916,-0.0710101741056809,-0.0857042133129454,-0.0607114893430009,-0.0700843323042806,0.00133002774352465,0.0360296764635789
"Negative:dxyear2006",0.173717169543302,-0.00560970053422359,-0.00715142742633293,-0.00801072617348105,0.00382209025255076,-0.00418442236363031,0.000704300993809851,-0.0329824111735026,-0.0588911162545906,-0.000000864379999402751,-0.00000000657159719636346,0.00829203840456838,0.15029076777095,0.00198079593980576,-0.0000000095277256760279,0.00765460300966121,-0.00840167583132656,-0.00213916092824908,0.0160406816956097,0.00928624102011517,-0.000000000135906922715746,-0.0601475849823043,-0.0545849829217237,-0.0477463018404814,-0.0665630991891021,-0.0680708049006264,-0.00000000023578826466673,-0.000000000285611271727647,0.16898285175765,-0.00573633822523094,-0.00604118044873332,-0.00803528552944432,0.0034351512359037,-0.0035715897575189,0.00148136974896335,-0.0306839117031158,-0.0583712944880258,-0.0000000000843179975705877,0.000000000000523538925638022,0.0111738478507114,0.138240798642045,0.00487692547131163,-0.000689013043008503,-0.0000000000000032416501901911,-0.00685189654853108,0.00374622929347553,0.0184859601751606,0.00897501366890511,-0.00190926043262183,-0.0546624218752374,-0.0515644913893134,-0.0471432803155719,-0.0649118570435365,-0.0689930815470768,0.00542925789635213,0.00841379506910658,0.188117035804357,-0.00609840351408118,-0.00679158300084804,-0.00837444666133709,0.00300232122540794,-0.00512369762104633,-0.000368450190693596,-0.0362297115518652,-0.0600069092824609,0.0000000000000056922315643926,-0.103256173486373,0.0203774247026746,0.17954399986273,0.0160262518908328,0.00926427233746841,0.0201983036691588,0.00580306371513549,0.010900046085363,0.029259847025333,0.0104441317889643,-0.00142205895025896,-0.080192078509282,-0.0733211664262391,-0.06853560181143,-0.0729144737870538,-0.0749266602780048,0.00680651785745208,0.0111756721091206,0.167412159544376,-0.00530080645145589,-0.00598027360209872,-0.00822633863384296,0.00262965828756666,-0.00357151771841404,0.00224940455473376,-0.0327601940024581,-0.0567451577571283,0.000000761015899732448,-0.0733717018026802,0.0199183285626579,0.148729703026724,0.0126102648926283,0.00637165541994366,0.0168504037686204,0.00193182788248862,0.00858194502622692,0.0257889839476954,0.00834085076809369,0.000345341777599638,-0.0704264165942783,-0.0651535732010195,-0.0592998452481923,-0.0638019687238937,-0.0649445174693632,0.00548070005009134,0.0156250953274529
"Negative:dxyear2007",0.243083971057219,-0.00681169736424937,-0.0107015291178906,0.00959935864294645,0.00486654319018241,0.00278698996756399,0.00151253090308722,0.011984528868459,-0.0663873617236809,-0.00000114040946038386,-0.00000000958248055583164,-0.011292604543041,-0.0031811965213644,0.337417802286476,-0.0000000117066282952392,-0.0151948898692182,-0.0286273128810542,-0.0301828635572595,-0.0058538021056457,0.00094266023703983,-0.00000000088872062134082,-0.0856770987560485,-0.0812542990635151,-0.0911660326084538,-0.0716042056262477,-0.0847652512931527,-0.000000000485084833067219,-0.000000000313377483178465,0.232277726685982,-0.00642525258907395,-0.00957458301344505,0.0102966295431572,0.005672082276663,0.000815393494273288,0.00125214924712714,0.0116436808634628,-0.0645475456469013,-0.000000000128033786196877,0.000000000000932012637463032,-0.010625223326525,0.000808390091833509,0.323892678919815,-0.0242714579210292,-0.00000000000000320477800443438,-0.0275181176656519,-0.0259401509544193,-0.00406839233138577,-0.00119246656802273,0.000549822744701517,-0.0820869848992141,-0.0762126173410341,-0.0856830439157325,-0.0709172430869501,-0.0803541173817716,0.0132568899107755,0.00549494747780107,0.250099538875807,-0.00730188729582717,-0.0108661004275093,0.00962267568528441,0.00429621385399432,0.0025975444631837,0.00120076148811874,0.0118072294239796,-0.0676250496588467,0.00000000000000838876766049003,-0.12270548387562,0.00502560787536525,0.0160262518908475,0.368456918239783,-0.00891821150896276,0.00205328226835646,-0.00993362476277595,-0.0122737158628902,0.0123685146086717,0.00126383155484747,0.00242575866303565,-0.104020032758274,-0.0987654517760877,-0.110046812377263,-0.0759870871717905,-0.0904627408860755,0.0129100039522728,0.00296521914791344,0.227345049815733,-0.00626818732128099,-0.00988200072571917,0.00905348056505194,0.00394700297167406,0.00261207013644939,0.00171178703799943,0.0115399334771104,-0.0643955429854584,0.00000100515953585333,-0.0920849352644305,0.0030371231247944,0.0120935977579711,0.34145000873432,-0.0125915287741125,-0.00266405626227382,-0.0144582740801023,-0.0156368478744799,0.00819897308633601,0.000543533459043385,0.00252396388735217,-0.093241772563739,-0.0871191488789254,-0.097905318335173,-0.0707233891390846,-0.0783096187084469,0.0119549256651447,0.00504482721973777
"Negative:dxyear2008",0.10520470331789,-0.00284122954396122,-0.00346482058978933,-0.00705595478990303,-0.0184697912549607,-0.0112879921479493,-0.022472773815138,-0.0199809887768808,-0.071942472515469,-0.000000577731002086411,0.00000000988213583003913,0.0146241885615267,0.0273907701256955,0.0092080855934086,-0.0000000141500592154862,0.0169885311455348,0.00409758346293866,0.00855784000836468,0.0243382864443452,-0.0014797958734351,-0.000000000731572364012691,-0.0221942679882573,-0.0151041277244404,-0.0462446293991235,-0.0385067435366174,-0.035450660955328,-0.000000000300880754204831,-0.000000000476716624505344,0.12473679934,-0.00247048313268439,-0.00546683473077337,-0.00469040844296602,-0.0162379671386335,-0.00937887751697192,-0.0220545216169517,-0.018550575728479,-0.071590690266093,0.0000000000337656837739379,0.00000000000296520345117173,-0.0209116572504379,-0.00532348205147354,-0.0255261535057935,0.239759588797933,-0.00000000000000146960735930704,-0.0313854552748366,-0.0211000696956409,-0.0107759717168576,-0.000130294084145376,0.0116078775967171,-0.00913658607075719,-0.00532811161176146,-0.0393366865588388,-0.0374994311339688,-0.0307330708758094,0.0168996371349209,0.0381331756867787,0.135005878024708,-0.00319942802187163,-0.00359873412216693,-0.00721267072117691,-0.0183186643692038,-0.0124451848211481,-0.0245212063480202,-0.0213537858363422,-0.0751064412852546,0.00000000000000372419619064483,-0.13239741235944,-0.00519800067976045,0.00926427233745235,-0.00891821150899442,0.291012267041342,-0.00133269782669657,-0.0132599351585622,-0.0102721806535979,0.0061077768317691,-0.00114321662376982,0.0164344528394924,-0.0266649876139711,-0.0192157140126262,-0.0561510887307884,-0.0435501459424282,-0.0398679211095052,0.0173797993565936,0.0386033408509197,0.116781046972364,-0.00261220928490446,-0.00288117058058825,-0.00761529043618519,-0.0171079430077541,-0.0106629091448762,-0.0221089376309978,-0.0182743737868855,-0.0728396160797494,0.000000509296150895456,-0.101609727144424,-0.00605907146970713,0.00482630061579162,-0.01296054571275,0.265117724657334,-0.00530734678356603,-0.0170061276499248,-0.0126259960008756,0.00240533429395775,-0.000975571878015681,0.0142700990686961,-0.0178199374805129,-0.0115929709423256,-0.050225046702433,-0.0367569378845919,-0.028401438696215,0.0184699647773609,0.0418708747244307
