"","2003:(Intercept)","2003:age_Dx","2003:sexM","2003:SES2","2003:SES3","2003:SES4","2003:SES5","2003:ruralY","2003:distanceshort","2004:(Intercept)","2004:age_Dx","2004:sexM","2004:SES2","2004:SES3","2004:SES4","2004:SES5","2004:ruralY","2004:distanceshort","2005:(Intercept)","2005:age_Dx","2005:sexM","2005:SES2","2005:SES3","2005:SES4","2005:SES5","2005:ruralY","2005:distanceshort","2006:(Intercept)","2006:age_Dx","2006:sexM","2006:SES2","2006:SES3","2006:SES4","2006:SES5","2006:ruralY","2006:distanceshort","2007:(Intercept)","2007:age_Dx","2007:sexM","2007:SES2","2007:SES3","2007:SES4","2007:SES5","2007:ruralY","2007:distanceshort","2008:(Intercept)","2008:age_Dx","2008:sexM","2008:SES2","2008:SES3","2008:SES4","2008:SES5","2008:ruralY","2008:distanceshort","2009:(Intercept)","2009:age_Dx","2009:sexM","2009:SES2","2009:SES3","2009:SES4","2009:SES5","2009:ruralY","2009:distanceshort","2010:(Intercept)","2010:age_Dx","2010:sexM","2010:SES2","2010:SES3","2010:SES4","2010:SES5","2010:ruralY","2010:distanceshort","2011:(Intercept)","2011:age_Dx","2011:sexM","2011:SES2","2011:SES3","2011:SES4","2011:SES5","2011:ruralY","2011:distanceshort","2012:(Intercept)","2012:age_Dx","2012:sexM","2012:SES2","2012:SES3","2012:SES4","2012:SES5","2012:ruralY","2012:distanceshort"
"2005:distanceshort",-0.250615102592505,0.000828044893563112,-0.000406652437672364,0.00979957958011472,-0.00843756706413457,-0.00682417779777969,-0.00296819252553661,0.127906591735391,0.294210518825398,-0.250797249685717,0.000836513098921378,-0.000550017387624144,0.00979618291052615,-0.00849864049666346,-0.00685031320365333,-0.00280063696195311,0.128356740991352,0.294361696838028,-0.315167165681819,0.0012854294269272,-0.00241292668911861,0.0144451142913306,-0.012205064687059,-0.0085369467546222,-0.00351196022287503,0.16546345374962,0.375592029508643,-0.250378232594873,0.000833787984065006,-0.000544077908791463,0.0101413386799677,-0.00827824285557423,-0.0066516117800659,-0.00302542139435059,0.127570872893528,0.293825655447245,-0.251509304083873,0.000846352059296466,-0.000573945440457278,0.0102654346544834,-0.00832207390061886,-0.00665399875847301,-0.00295450827241331,0.128156735835238,0.295091075284569,-0.250512942829305,0.000833932972885539,-0.000545402328713879,0.0100090783695701,-0.00836088439057529,-0.00671472755952343,-0.00297060598560095,0.127820195033673,0.294011370604447,-0.251051211667858,0.000831487305184899,-0.000533058025190242,0.00986668568241544,-0.00849285973238824,-0.00682715501891519,-0.00283296497082297,0.128456275591582,0.294716274408152,-0.250998713867072,0.000837630398660494,-0.000564533394568956,0.0100627738321803,-0.00838642183820426,-0.00670863079709356,-0.0029275222190204,0.128114132202674,0.294576514065754,-0.251114821336408,0.000835618988958245,-0.000520247902311748,0.0100720001397548,-0.00837278616625622,-0.00670834516785404,-0.00295072241638304,0.128108201822571,0.294712914917773,-0.251471927679352,0.000839742030107507,-0.000540194408198452,0.00994833572569823,-0.00847394050553953,-0.00679824242784069,-0.00285102297537522,0.12863008294314,0.295172322568304
"2006:(Intercept)",0.558902901683554,-0.0120040789536716,-0.109643906685198,-0.223511532405562,-0.200559674282539,-0.202850169222194,-0.214414533688946,-0.172648240332048,-0.250199552110985,0.559546393177241,-0.0120448160663646,-0.109555052206177,-0.223772089032656,-0.20080843981374,-0.202768988649014,-0.214608280760436,-0.172604382184008,-0.25060981250333,0.559223755866485,-0.0120238945099585,-0.109488407288253,-0.223823425263,-0.200907129176293,-0.202730608770724,-0.214689408208638,-0.17238454856132,-0.250378232594984,0.70234460162817,-0.0153685340162224,-0.141443671235851,-0.276972454335459,-0.249518278778693,-0.251692016030026,-0.26642350856058,-0.220696763599451,-0.316832909503602,0.559935020460643,-0.0120277409346742,-0.109706232417799,-0.223840444667497,-0.200974508216419,-0.202951073608474,-0.214721501233548,-0.17291540494616,-0.250979538257878,0.560649063551498,-0.0120471883702042,-0.109933244772739,-0.224252387747697,-0.201305115482501,-0.203120866009802,-0.215178143609975,-0.172989530251196,-0.251245760420989,0.560590820623367,-0.012044732061405,-0.109895346885554,-0.224334917282676,-0.201370422385572,-0.203128263630136,-0.215255824857695,-0.17304019954767,-0.25114254591386,0.560435107011149,-0.0120271424804943,-0.109866112448333,-0.224314926101676,-0.20140076704853,-0.203073497768021,-0.215257015979311,-0.1729933508228,-0.251106044173506,0.560282411474469,-0.0120310929463645,-0.109825250943794,-0.224220553216024,-0.201306544311117,-0.203072566967107,-0.215154379605613,-0.172884673046489,-0.250997888491884,0.559671991239946,-0.0120251716466287,-0.109664278491604,-0.22389176235476,-0.200962650639178,-0.202882909965452,-0.214764970123746,-0.172683887965672,-0.250715564896656
"2006:age_Dx",-0.0120079222206426,0.00202594539399549,-0.000698097394299974,0.000243656877419297,-0.00159741127506198,-0.00237147269775432,-0.00100694574081198,-0.000450571757336284,0.000832217503575283,-0.0120136265697632,0.00202573438745136,-0.000696235082111093,0.00026172448629253,-0.00157981678710368,-0.0023882864511632,-0.000987188617246562,-0.000470478737310456,0.000834526215038088,-0.0120049694930531,0.00202471751985363,-0.000699770728465044,0.000267334216847492,-0.00157499335157128,-0.00239427743154722,-0.000981694151980003,-0.000488022393365158,0.000833787984064433,-0.0153685340162157,0.00271481695880673,-0.000911352938052704,0.0002929804660908,-0.00208446356467381,-0.00312555635573756,-0.00122327476238873,-0.000738415431827313,0.00101299330403012,-0.0120274358622008,0.00202795039123473,-0.000701677715434549,0.000276925695898704,-0.00157200147549234,-0.00241696385850494,-0.000968839205251926,-0.000498037254120744,0.000838221425880396,-0.0120452228508898,0.00203131464691227,-0.00070801256359927,0.000280199828259096,-0.00157334695019368,-0.00243091346303403,-0.000960007842332844,-0.00050005811499726,0.000842406867721139,-0.0120477397700594,0.00203199371620024,-0.000707232485480547,0.000280703222689544,-0.00157197944221428,-0.00242832657815561,-0.000959844782798594,-0.000505686080918202,0.000839632309122202,-0.0120403407393066,0.0020304186640424,-0.000707274841184802,0.000287817678765268,-0.00156589355755233,-0.00243602627661389,-0.000952116484269553,-0.000511529310897687,0.000839286235997131,-0.0120368905673432,0.00202973986309769,-0.000707689670961779,0.000282715606364126,-0.00156988863605551,-0.00243037298603424,-0.000958060358868776,-0.000505335452388093,0.000841403416405575,-0.0120213291262741,0.00202776247960474,-0.000701816901615346,0.000268016957192483,-0.00157748280914201,-0.00240274036524476,-0.000979572048845982,-0.000491736904091915,0.000833658752886798
"2006:sexM",-0.109641848644466,-0.000700519849525672,0.177495309302401,0.0200053664845142,0.0245633423159802,0.0296289241727276,0.0305991680560947,0.0119360254332242,-0.000486672922054586,-0.109481548779548,-0.000713415748789731,0.177582317582868,0.0198508032529068,0.0244867440242836,0.0297007338782112,0.0304492593010804,0.0119087157485061,-0.000549568373945548,-0.109524934883714,-0.000703428654240305,0.177500683624292,0.0199081490496302,0.0245247420930277,0.0295985292793399,0.0305224124070567,0.0119217345465644,-0.000544077908796761,-0.14144367123584,-0.000911352938052516,0.22705538710696,0.0246655245059361,0.0310773125488,0.0370346355966515,0.0376935807134332,0.015743504658125,0.0000159509796175197,-0.109554251944882,-0.000720307002299714,0.177781953301346,0.019794249086248,0.0244786537527105,0.0297555144407364,0.0304039793058658,0.0120609561259427,-0.000554416023866845,-0.109976642066122,-0.000703113874102351,0.178043533919547,0.0200207830698826,0.0246403650503458,0.0297069240489192,0.0306165784656052,0.0119944668844771,-0.000449915048394658,-0.109864200217405,-0.000712322239103914,0.178040221201674,0.019938531676816,0.0245843467731699,0.029763668779014,0.0305307999941702,0.0120428275446396,-0.000499513252372411,-0.109895109071905,-0.000701205320839758,0.177975654813079,0.0199769074794862,0.0246115023586495,0.0296743360868475,0.0305849998658506,0.0120065606658034,-0.000490466091353194,-0.109856372128468,-0.000702762807473701,0.177908026289213,0.0199814222914602,0.0246082920198432,0.0296783218913544,0.0305835536321233,0.0120165678737586,-0.000486924223636637,-0.109597234409454,-0.000714005745424123,0.177717753632919,0.0198838493957772,0.0245233050521832,0.0297063625458301,0.0304901841938908,0.0119764275450428,-0.000532873598037168
"2006:SES2",-0.223168227377899,0.000210551260455505,0.0200699298889306,0.402244804749705,0.20203917597088,0.202840961291568,0.203224703572893,0.0122791022618706,0.010046202457924,-0.223745524655488,0.000291977415047153,0.0198967290589574,0.402374748961765,0.202044511495401,0.2027650942304,0.203213692130544,0.0118483322629508,0.0102473586091723,-0.223439058689351,0.000233871378189869,0.0200158316076373,0.402379485160473,0.202130934768631,0.202876074696772,0.2033036240726,0.0122180436278012,0.0101413386800706,-0.276972454335516,0.00029298046609739,0.0246655245059176,0.518175222190064,0.250776464631685,0.251605481943768,0.252067004256878,0.014008284523712,0.0124967346839898,-0.223838647167178,0.000279994255282563,0.0199194272167664,0.402616887156853,0.202208354470809,0.202948031093575,0.203369262807575,0.0119611500851452,0.0102551825313674,-0.224116860232856,0.000277570694576256,0.0199737706142903,0.403137706695161,0.202484850000031,0.203205158379092,0.203652407962587,0.0119422801405001,0.0102657439537366,-0.223992945747181,0.000245378039223685,0.0200454413690962,0.403155295577183,0.202524717714232,0.203275313224858,0.203689204852767,0.0121971427780011,0.0101987000328959,-0.22400569530384,0.000262906859460299,0.0199602877586576,0.403081955724756,0.202491801872784,0.203212257025927,0.203655840790459,0.0120155549101886,0.0102299272781964,-0.223929453456834,0.000244854483903698,0.0200317934370306,0.403053994774094,0.202487013587546,0.203224949431846,0.203651773012607,0.0121841834509809,0.0101954057557387,-0.223685082165729,0.000260396035719996,0.0199643129040952,0.402559725042166,0.202186233601484,0.202926126413334,0.203353074089964,0.0120394673245426,0.0102019627366862
"2006:SES3",-0.200771455311478,-0.00156435865001617,0.0245305442648033,0.201995571670073,0.404407408614157,0.205955379075171,0.204991322210804,0.00705053213980293,-0.00818637302917867,-0.200872386654969,-0.00156061532790251,0.0245372211663855,0.202065736714136,0.404610524489284,0.206075901171718,0.205061721351473,0.00703913074641421,-0.00820247888919179,-0.200641714142772,-0.00160030344783521,0.0245835928280588,0.202087799395287,0.404678455824349,0.206149457620924,0.205123709163645,0.00723367495149659,-0.00827824285539105,-0.24951827877892,-0.00208446356466499,0.0310773125488112,0.250776464631776,0.516988782259622,0.255911342064587,0.254446537375146,0.0090859632650358,-0.0101473359086239,-0.200902750443676,-0.00158660610480862,0.0245885209377789,0.202213219122324,0.40491941821528,0.20629598930592,0.20522758544114,0.00719776691356214,-0.00821969142914057,-0.201190514897495,-0.00158339861800558,0.0246318296088246,0.202484504668121,0.405389043591177,0.206550410703101,0.205489555974716,0.00716529328867871,-0.00822345087618996,-0.201155332549636,-0.00159216515184272,0.0246398132895144,0.202478946597181,0.405406389500179,0.20657613902526,0.205489680556777,0.00724850875746509,-0.00823617824761237,-0.201022841210843,-0.00161898186276717,0.0246678646019885,0.202483071496223,0.405420596196836,0.206601406880477,0.20551483081973,0.00739651452873868,-0.00827649838983026,-0.201104352714028,-0.00159253575353387,0.024621305234569,0.202446297224147,0.405331340296596,0.206525955292959,0.205460352785635,0.00723278520155561,-0.00823428062882253,-0.200654803369879,-0.00161587679089322,0.0246395060459761,0.202173142682304,0.404857474934006,0.206281151297216,0.205217042973564,0.00730567901898285,-0.00831823511177486
"2006:SES4",-0.202229240001005,-0.00247621640088435,0.0297699620391034,0.202700918502604,0.206066783807363,0.541739737316156,0.207045192822236,0.0227941045587838,-0.00676799938783755,-0.202797620210596,-0.00241320413494622,0.0296585015226739,0.202806061832892,0.206106629110394,0.541982744703721,0.207085120504242,0.0226940841513134,-0.00662339782039996,-0.202730402797628,-0.00242463593406643,0.0296455214180768,0.202829034610189,0.206142865042954,0.542031583072858,0.207123545910298,0.02277762164245,-0.00665161177994197,-0.251692016030379,-0.00312555635573109,0.0370346355966703,0.251605481944066,0.255911342064847,0.648520379869854,0.256857023694078,0.0290768991539091,-0.00878326725706553,-0.202940059392691,-0.00242541792954272,0.0296953908853517,0.202963016725375,0.206287737541446,0.542438260107681,0.207251550652533,0.0228306675841567,-0.00661870184375708,-0.203055845297453,-0.00245560898879253,0.0297816575276948,0.203219536282513,0.206567039115002,0.542883014648707,0.20751589891244,0.0229334014494376,-0.00663889619664085,-0.202920657942074,-0.00248362906713468,0.0298206948120132,0.203220223619637,0.206593270562776,0.542950045071901,0.207532301963557,0.0230503872837711,-0.00669077314136358,-0.20295732070968,-0.00247650820244471,0.0297962493732065,0.203228606411888,0.206592838512062,0.542964568539538,0.207541209915244,0.0230623261573432,-0.00668777421663153,-0.202980757292016,-0.00245983371542774,0.0297622968371145,0.203187719256076,0.206539272338222,0.542845981573069,0.20749089168017,0.0229676015011926,-0.00666658402853552,-0.202735422858334,-0.00244617665719985,0.0297266615607476,0.20291451047809,0.206250303080862,0.542262854947397,0.20721962252081,0.0228556392647083,-0.00666745580854478
"2006:SES5",-0.21413682902876,-0.00101992174464931,0.0306535720154367,0.203145759236542,0.205019593763441,0.207074984393071,0.406289553798026,0.0229291414869735,-0.00319875933450563,-0.214519121339514,-0.000976883063736597,0.0305850540222121,0.20323945091975,0.205076659483838,0.207084872351005,0.406439165160663,0.0227261800260824,-0.00309161435992311,-0.214616949704863,-0.000950995751198896,0.0304297683735096,0.203251807351673,0.205064480145534,0.207023631327245,0.406399088818489,0.0225349692373806,-0.00302542139418843,-0.266423508560831,-0.00122327476238147,0.0376935807134671,0.252067004257016,0.254446537375201,0.256857023693883,0.527892051151438,0.0275505392534626,-0.00375508262987208,-0.214800532728563,-0.000950837872634164,0.0304790536174991,0.203381071206784,0.205204814928852,0.207202634693488,0.40673344479616,0.0225853085759759,-0.00301353093071696,-0.214989909175951,-0.00097972925578938,0.0306237197710895,0.203658706279643,0.205504939991119,0.207517227219728,0.407287624022665,0.0227587248466708,-0.00304021272168058,-0.214922060953262,-0.000990144268402843,0.0306308584045304,0.203655590709587,0.205512522588723,0.207544964256682,0.407316419543493,0.022818015497721,-0.00308662902934606,-0.214843070956284,-0.00100370128127373,0.0306294616792038,0.203663012516377,0.205529662478807,0.207537182910743,0.407298303667273,0.0228658713912051,-0.0030968539309334,-0.214896913936809,-0.000981790067807696,0.0305765464176603,0.203620516973868,0.205468457541335,0.20747114589619,0.407206435024268,0.0227421458211494,-0.00305914439944416,-0.214681650776943,-0.000961464379624057,0.030497295231826,0.203338534514624,0.205162826590779,0.20715502727367,0.406624991296016,0.0226119390629518,-0.00304156644910224
"2006:ruralY",-0.172279716061706,-0.000484669431672752,0.0119892838233813,0.0117854137179645,0.00675405493330036,0.0227474465495169,0.0226164587074473,0.441451959232308,0.127211157681984,-0.173047850701099,-0.000449476001845302,0.0117729862801424,0.0122606776368495,0.00718994216431866,0.0225239055638688,0.0229132459788511,0.442146810249382,0.127702819757095,-0.172987402562984,-0.000445794514425854,0.0118092332042438,0.0123141026584102,0.00729617015031764,0.022483352645798,0.0229633074639908,0.441647944196379,0.127570872893556,-0.220696763599333,-0.000738415431826071,0.0157435046581191,0.0140082845235372,0.00908596326480149,0.0290768991537393,0.0275505392532761,0.551501427935693,0.163548628261198,-0.173452099163423,-0.00044264552564076,0.0118454351188533,0.0123866699304733,0.00739231768546485,0.0225686435320604,0.0229975416109532,0.442702686780865,0.127946137204773,-0.173117113553534,-0.000488294322989744,0.0119811892385546,0.0120410622714765,0.00715288553475052,0.0227963711971896,0.0227347019228593,0.443003672479242,0.127862141589848,-0.173289168879665,-0.000472920497416277,0.0119249176372826,0.0121964384316079,0.00723483551831537,0.0227172252517946,0.0228428583509777,0.443096360540846,0.127940334701345,-0.173395843789104,-0.000459589944268575,0.0118970913910763,0.0122965509212023,0.0073578470651469,0.0226637341888403,0.0229338338192707,0.443013491693718,0.127950429086083,-0.173160513560758,-0.000470368848104734,0.0119499491835179,0.0121764268562574,0.00726212177008263,0.0227050538504554,0.0228392040865091,0.442707771035648,0.127793047019911,-0.173045473220261,-0.000465059385205149,0.0118488071720974,0.0122565879890342,0.0072444576009552,0.0225796445789349,0.0229107940002763,0.442180321931786,0.127746743264874
"2006:distanceshort",-0.250490604265431,0.000863483213341751,-0.000552770816894754,0.0103457182487744,-0.00820916203506948,-0.00677281220244184,-0.00292391049135958,0.12719067080871,0.293700937665132,-0.250853474097627,0.000873497468356175,-0.000618072978585033,0.0104688495174845,-0.00812344454521013,-0.00682921405774599,-0.00283416812795426,0.127359568435875,0.294062444445797,-0.250611424381598,0.000867904892013237,-0.000629419458036073,0.0104284171613672,-0.00812274893202683,-0.00679977532583041,-0.00286841352922339,0.127170992186522,0.293825655447244,-0.316832909503494,0.00101299330403073,0.0000159509796239105,0.0124967346838916,-0.0101473359087997,-0.00878326725718556,-0.00375508263003248,0.163548628261168,0.372743351537999,-0.250994318010752,0.000844547422946779,-0.000534484249800724,0.0102878373062112,-0.0081946313430549,-0.00666187381453047,-0.00300383428126845,0.127692304152613,0.294453894090685,-0.251335203552154,0.000854935130001214,-0.000480068590447223,0.0103722929107445,-0.00815629636794189,-0.00665779293961434,-0.00291558204657495,0.127740963149416,0.294719472832796,-0.251375535280882,0.000869642063391264,-0.000552960916412507,0.0105014372569857,-0.00808064285589763,-0.00673834208031941,-0.00279686139819485,0.127669831201309,0.294669988463903,-0.251230870225535,0.000852829159678335,-0.000520636667168756,0.0103909489105143,-0.00812797798304832,-0.00667203884874805,-0.00290358880532129,0.127685897955731,0.294621852608593,-0.251108664121058,0.000854540782146931,-0.000518664713531597,0.0103626105818938,-0.00814824802087205,-0.00666634666180342,-0.00292386187938969,0.127600770604893,0.29447624686111,-0.250924774121209,0.000862413114330962,-0.000580397434476625,0.0104297811170285,-0.00813170274522501,-0.00676371684419808,-0.00286940483149638,0.127439882109307,0.294225436880987
"2007:(Intercept)",0.558100412576629,-0.011974697917255,-0.109590001671932,-0.223061902233451,-0.200236169078874,-0.20237478887197,-0.214000096429448,-0.171931351956044,-0.250055058855438,0.560429570051284,-0.0120348996657412,-0.109485226966521,-0.224154900672278,-0.201096528187203,-0.203131297275128,-0.215001487546375,-0.173615342248442,-0.251397224587582,0.560764796422251,-0.0120402066822615,-0.109802993458479,-0.224279653406667,-0.201168639643292,-0.203170836172724,-0.215157657272104,-0.17324486633614,-0.25150930408399,0.55993502046064,-0.0120274358622076,-0.109554251944891,-0.223838647167109,-0.200902750443435,-0.202940059392326,-0.214800532728308,-0.173452099163551,-0.250994318010866,0.7096617495491,-0.0152018684282819,-0.143208979512028,-0.281376861557137,-0.252326476750183,-0.255772476630974,-0.270397740405345,-0.219360005193643,-0.319122026084342,0.560039632120501,-0.0120248831124571,-0.109612547739606,-0.223896517989947,-0.20088191051985,-0.202898885062937,-0.214871348157244,-0.173406963048515,-0.251105814879168,0.56060797215763,-0.0120331532380065,-0.109706082471532,-0.224202735477311,-0.201102201317785,-0.203074995140379,-0.215150863447564,-0.173451167455458,-0.251473159866857,0.561041852426995,-0.0120384018704011,-0.10991896842644,-0.224412745860801,-0.201281886496329,-0.20324822512156,-0.215380155674562,-0.173389920552911,-0.251649326812485,0.560417236398649,-0.0120281468244161,-0.109762997298205,-0.224159450342782,-0.201106389320888,-0.203095680446961,-0.215119389644375,-0.173189812457335,-0.251264943438452,0.560926723261701,-0.0120411842602134,-0.109873438515108,-0.22424768892247,-0.201176473957179,-0.203195759634398,-0.215107197517422,-0.173335745062053,-0.251668046156368
"2007:age_Dx",-0.0119741941229597,0.00202053380425373,-0.000682381673987606,0.000258216152652581,-0.00157196899811603,-0.00237736716218959,-0.00099429870002938,-0.000507274116453674,0.00082514286058252,-0.0120273778186333,0.00202732224610265,-0.000695117866713208,0.000262680080632395,-0.00157475761403577,-0.00239733927380547,-0.000992881451015198,-0.000494749450196386,0.000844016118599814,-0.0120373565467324,0.00202921749055353,-0.00070069553661999,0.000263502138950186,-0.00157687386307194,-0.00240420362819751,-0.000991729391566784,-0.000494218945905564,0.000846352059296159,-0.0120277409346671,0.00202795039123473,-0.000720307002299885,0.0002799942552754,-0.00158660610481848,-0.00242541792954992,-0.000950837872642021,-0.000442645525641772,0.000844547422946444,-0.0152018684282747,0.00259744883838289,-0.00094961904540709,0.000265036158436358,-0.00201858022756999,-0.00302494700396985,-0.00128046433554834,-0.000670895193591852,0.00112472868610119,-0.0120260552273204,0.0020274580796143,-0.000715882899788134,0.000276610485899253,-0.00158358861263314,-0.00241908970987766,-0.000958743961756476,-0.000450852223088991,0.000844440166325596,-0.0120381882614797,0.00202921046283694,-0.000715394611658616,0.00027734349298259,-0.00158270818142636,-0.00241876422068137,-0.000960282929505409,-0.000446190395881881,0.000846208618110483,-0.0120423928609993,0.00203057627059309,-0.000722361444941656,0.000277237652235003,-0.00158652256849302,-0.00242748537906994,-0.000957405445429105,-0.000438976624406232,0.000849048105625002,-0.0120319691059789,0.0020283927875823,-0.000716803987223248,0.000276030090349749,-0.00158386378568609,-0.002421115970189,-0.000960188391535003,-0.000446460023452514,0.000846496107397265,-0.0120433210623183,0.00203074662124913,-0.000704242076876798,0.000266390622095536,-0.00157971745073984,-0.00240925142050671,-0.000985943358232717,-0.000496826922606811,0.000844329711132609
"2007:sexM",-0.109344418447345,-0.000702430201415187,0.177159015282272,0.0198880641210274,0.0244319431473912,0.0295194528465434,0.0303992626097552,0.0118672301468913,-0.000465890452658563,-0.109544593648824,-0.000710733753536173,0.177686895959434,0.019910157246777,0.0246536919341606,0.0297839517936399,0.0304954994080518,0.0115895972404101,-0.000606378735926325,-0.109816797530594,-0.000706132037524559,0.177948564658775,0.0199918986013648,0.0246554934812475,0.0297500081110802,0.0306658479599523,0.0119039826804377,-0.000573945440462638,-0.109706232417787,-0.000701677715434408,0.177781953301345,0.0199194272167836,0.0245885209377674,0.0296953908853342,0.0304790536174652,0.0118454351188604,-0.000534484249807104,-0.143208979512017,-0.000949619045406982,0.226633507932452,0.0254157953091789,0.0321282342572011,0.0380596752397333,0.0394281532875506,0.0147635517933979,-0.00105115096552869,-0.109726624733345,-0.000701045006374773,0.177809032358291,0.0199423772166353,0.0245703898276498,0.0296621245026109,0.0305395956709525,0.0118671150077063,-0.000541172983099986,-0.109716635034929,-0.000705154677573741,0.177902798731446,0.0199149461455663,0.0246386559600413,0.0297696405177513,0.0304896541726399,0.0116502710988743,-0.000586116968538178,-0.109943335983274,-0.00070104162001253,0.178139377303699,0.0200004695367107,0.0246653968765385,0.0297562762383198,0.0306680855127104,0.0117927656826425,-0.000573352987568831,-0.109803753407229,-0.000700601511107735,0.17789413873277,0.0199656308570022,0.0246123540707737,0.0297034046979715,0.0305972406899076,0.0118801064551925,-0.000546780463888383,-0.109828221561411,-0.000710383815025415,0.178060835696338,0.0199652801581781,0.0246949628815592,0.0298197793987407,0.0305842208790437,0.0117026303375904,-0.000587890778621657
"2007:SES2",-0.222910601522658,0.000250108665621597,0.0203211292266686,0.401629411399378,0.201655922958569,0.202359069182723,0.202755494675841,0.0108864981414412,0.0100280381133253,-0.224130133552978,0.000274379015205795,0.0197957444305403,0.403145839995465,0.202436722268435,0.203192191790583,0.203622559278028,0.0125834096387546,0.0103595195334219,-0.224178127602884,0.000254986838961231,0.0202626758383796,0.403260956414924,0.202569316547051,0.203293542433843,0.203739420036407,0.011460781739393,0.0102654346545886,-0.223840444667552,0.000276925695905296,0.0197942490862282,0.402616887156848,0.202213219122229,0.202963016725072,0.203381071206643,0.0123866699306533,0.010287837306312,-0.281376861557205,0.000265036158443525,0.0254157953091604,0.517176754333051,0.253605224329616,0.254528935237373,0.255061915256302,0.0152233141830489,0.0137656550125495,-0.223846630848978,0.000272038734904527,0.0198459146130233,0.402662887043706,0.202223475962414,0.202966270811963,0.203401575987402,0.0122873307439935,0.0102951887059212,-0.224060874606335,0.000262647219479419,0.0201082135816141,0.403073846485122,0.202458178926961,0.203180844134119,0.203610307043768,0.0116532560894092,0.0102863007586399,-0.224271702774215,0.000263989255955177,0.0200086530297412,0.403373336808349,0.202624938190521,0.203355406871362,0.203800029743101,0.0120105108542975,0.0103496471450033,-0.224037912364045,0.000260831046885421,0.020129293828548,0.403067829425377,0.202468679497094,0.203189394849029,0.203630413019177,0.0115993987333599,0.0102534170448321,-0.224176222415346,0.000263968484606067,0.0200523791771897,0.403216867548555,0.202518908099311,0.203255602160631,0.203685483162491,0.0119688727370777,0.0103270519585834
"2007:SES3",-0.20033669622149,-0.00156863954092927,0.0244296389495895,0.201634333613425,0.403749167074539,0.205634491651731,0.204645717977625,0.0071958177151283,-0.00825486468660727,-0.201101048748777,-0.00157325155014754,0.0245121504630912,0.202447897778863,0.405254754991673,0.206490249450646,0.20545208730153,0.00723398605521729,-0.00827328123952444,-0.201162274948223,-0.00158842744998146,0.024819718138298,0.202537092472251,0.405422239884767,0.206577537160249,0.205561286746148,0.00656196158233856,-0.00832207390043406,-0.200974508216643,-0.00157200147548353,0.0244786537527201,0.202208354470893,0.404919418215273,0.206287737541181,0.205204814928794,0.00739231768570336,-0.0081946313428773,-0.25232647675042,-0.00201858022756015,0.0321282342572111,0.253605224329704,0.503027517606139,0.258647211636743,0.257445250027115,0.00763523471353456,-0.0110155064516535,-0.200935150204238,-0.00157700704829121,0.0245794001457883,0.202227930654741,0.40492602533789,0.206285579422298,0.205228242054676,0.00711922017552603,-0.00823994889874735,-0.201104570702605,-0.00158051859106761,0.0246898166442138,0.202425554056,0.405271370254772,0.20649912181759,0.205417964328949,0.00684498017990459,-0.00827444435640365,-0.201323749507917,-0.00159066177180437,0.02492817850481,0.202636717305855,0.405629482180311,0.20669562145012,0.20564364744489,0.00641350450563723,-0.00829747656472063,-0.201138669896708,-0.00158074318954701,0.0247028583352264,0.202446767320414,0.405301642208423,0.20650051308667,0.205449164647849,0.00689146508988284,-0.00826549688998351,-0.201123087282907,-0.00159507317212091,0.0248939045711713,0.202513790967788,0.405405498372195,0.206575563320272,0.205527056062467,0.0063355866134462,-0.00832258182733137
"2007:SES4",-0.202016606405952,-0.00244015886925264,0.029992267585817,0.202351781584489,0.205703369862888,0.541220987570012,0.206622038070886,0.021463764680467,-0.00678615183726787,-0.203167139099308,-0.0024124592051651,0.029757312365593,0.203202101048222,0.206502155078393,0.542684788980043,0.207479116679217,0.0226039715698077,-0.00666713481768588,-0.203249952725842,-0.00241778000955374,0.0298798647330522,0.203280744775805,0.206578553472757,0.542752266850461,0.207570051861115,0.0223793618538204,-0.0066539987583478,-0.202951073608824,-0.00241696385849853,0.0297555144407533,0.202948031093868,0.206295989306175,0.542438260107677,0.20720263469368,0.0225686435322347,-0.00666187381440907,-0.255772476631336,-0.00302494700396272,0.038059675239749,0.254528935237671,0.258647211637003,0.654299878431938,0.259751646490362,0.0283795916312457,-0.00757717580445755,-0.202925975723626,-0.0024240303651108,0.0298826412944308,0.202974107323771,0.206311355853825,0.542415051168196,0.207239450888655,0.0222909594612318,-0.00669195177957571,-0.203101332681703,-0.00243605292569553,0.0301211211836315,0.203184141601387,0.206548134607238,0.542795897967329,0.207444524992604,0.0217971422989638,-0.00674481363922565,-0.203335916610765,-0.0024338386997657,0.0301394221773681,0.203382277873558,0.206726765362036,0.543039107904255,0.207655777203654,0.0218882891070661,-0.006711744914843,-0.203146290374222,-0.0024263010522731,0.0299791919911857,0.203194978813498,0.206530219004168,0.542740863255603,0.207462739800133,0.0221183709480774,-0.006690235343534,-0.203200178344281,-0.0024275549517793,0.0299971602522038,0.203259124309067,0.206588347678586,0.542799231398552,0.20754330250108,0.0221811398975284,-0.00670092548406342
